SalesKey,DateKey,Chain_ID,Zone,SKU_Code,Ordered_Qty,Delivered_Qty,Actual_Qty,Actual_Revenue,Base_COGS,Logistics_Cost,Scheme_Adjustment,Promo_Cost,CM2_Provisional,Metric_Type
1298,202607,CH06,South,SKU-402,253,229,229,30124.53,19465.0,1506.23,1190.44,473.71,10659.53,Actual
1299,202607,CH06,East,SKU-101,246,237,237,41448.72,28440.0,3315.9,1273.78,0,13008.72,Actual
1300,202607,CH06,East,SKU-102,239,232,232,62587.78,41760.0,5007.02,2110.49,0,20827.78,Actual
1301,202607,CH06,East,SKU-103,238,225,225,35422.32,21375.0,2833.79,995.03,0,14047.32,Actual
1302,202607,CH06,East,SKU-201,244,238,238,25539.17,15470.0,2043.13,600.54,560.39,10069.17,Actual
1303,202607,CH06,East,SKU-202,246,237,237,50640.78,33180.0,4051.26,1504.29,0,17460.78,Actual
1304,202607,CH06,East,SKU-203,252,228,228,29158.03,19380.0,2332.64,999.61,406.02,9778.03,Actual
1305,202607,CH06,East,SKU-301,259,242,242,36203.1,22990.0,2896.25,990.31,0,13213.1,Actual
1306,202607,CH06,East,SKU-302,226,215,215,19500.85,11825.0,1560.07,501.65,374.46,7675.85,Actual
1307,202607,CH06,East,SKU-303,234,227,227,41339.94,28375.0,3307.2,1001.01,0,12964.94,Actual
1308,202607,CH06,East,SKU-401,236,224,224,73339.6,49280.0,5867.17,1577.01,0,24059.6,Actual
1309,202607,CH06,East,SKU-402,230,220,220,29020.5,18700.0,2321.64,903.94,438.8,10320.5,Actual
1310,202607,CH06,West,SKU-101,257,240,240,46394.59,28800.0,2319.73,1176.45,0,17594.59,Actual
1311,202607,CH06,West,SKU-102,255,241,241,75900.75,43380.0,3795.04,2132.36,0,32520.75,Actual
1312,202607,CH06,West,SKU-103,236,219,219,33159.77,20805.0,1657.99,1269.23,575.85,12354.77,Actual
1313,202607,CH06,West,SKU-201,244,232,232,25650.87,15080.0,1282.54,828.1,0,10570.87,Actual
1314,202607,CH06,West,SKU-202,242,234,234,47879.04,32760.0,2393.95,1448.58,860.15,15119.04,Actual
1315,202607,CH06,West,SKU-203,250,242,242,29905.28,20570.0,1495.26,865.3,504.18,9335.28,Actual
1316,202607,CH06,West,SKU-301,230,214,214,32505.57,20330.0,1625.28,1091.32,598.69,12175.57,Actual
1317,202607,CH06,West,SKU-302,266,246,246,21231.11,13530.0,1061.56,666.44,0,7701.11,Actual
1318,202607,CH06,West,SKU-303,270,261,261,48016.58,32625.0,2400.83,1164.74,0,15391.58,Actual
1319,202607,CH06,West,SKU-401,258,234,234,87509.21,51480.0,4375.46,1977.33,0,36029.21,Actual
1320,202607,CH06,West,SKU-402,253,234,234,31316.79,19890.0,1565.84,1006.33,895.94,11426.79,Actual
1321,202607,CH07,North,SKU-101,255,234,234,43118.9,28080.0,2587.13,1541.05,479.81,15038.9,Actual
1322,202607,CH07,North,SKU-102,244,233,233,67863.31,41940.0,4071.8,1838.89,1510.21,25923.31,Actual
1323,202607,CH07,North,SKU-103,254,233,233,36348.88,22135.0,2180.93,788.52,450.2,14213.88,Actual
1324,202607,CH07,North,SKU-201,236,225,225,24893.69,14625.0,1493.62,890.72,0,10268.69,Actual
1325,202607,CH07,North,SKU-202,243,222,222,48736.69,31080.0,2924.2,1034.4,0,17656.69,Actual
1326,202607,CH07,North,SKU-203,232,213,213,30486.28,18105.0,1829.18,1115.58,734.07,12381.28,Actual
1327,202607,CH07,North,SKU-301,284,266,266,41659.89,25270.0,2499.59,1358.6,791.2,16389.89,Actual
1328,202607,CH07,North,SKU-302,234,225,225,19906.12,12375.0,1194.37,690.95,463.33,7531.12,Actual
1329,202607,CH07,North,SKU-303,228,221,221,44202.53,27625.0,2652.15,1697.26,490.79,16577.53,Actual
1330,202607,CH07,North,SKU-401,266,250,250,85808.3,55000.0,5148.5,1970.33,2138.88,30808.3,Actual
1331,202607,CH07,North,SKU-402,254,242,242,35483.1,20570.0,2128.99,1186.4,0,14913.1,Actual
1332,202607,CH07,South,SKU-101,245,230,230,41014.92,27600.0,2050.75,1374.11,0,13414.92,Actual
1333,202607,CH07,South,SKU-102,246,222,222,64198.09,39960.0,3209.9,1530.5,1720.51,24238.09,Actual
1334,202607,CH07,South,SKU-103,261,255,255,35980.6,24225.0,1799.03,870.3,368.28,11755.6,Actual
1335,202607,CH07,South,SKU-201,258,250,250,26391.11,16250.0,1319.56,696.82,617.69,10141.11,Actual
1336,202607,CH07,South,SKU-202,234,214,214,46466.02,29960.0,2323.3,1220.37,0,16506.02,Actual
1337,202607,CH07,South,SKU-203,245,226,226,30438.67,19210.0,1521.93,1061.96,895.64,11228.67,Actual
1338,202607,CH07,South,SKU-301,247,225,225,34622.35,21375.0,1731.12,1170.67,0,13247.35,Actual
1339,202607,CH07,South,SKU-302,251,234,234,22096.58,12870.0,1104.83,840.19,0,9226.58,Actual
1340,202607,CH07,South,SKU-303,262,242,242,49336.74,30250.0,2466.84,1957.28,1151.87,19086.74,Actual
1341,202607,CH07,South,SKU-401,211,190,190,68426.36,41800.0,3421.32,1401.21,1300.13,26626.36,Actual
1342,202607,CH07,South,SKU-402,242,220,220,28588.71,18700.0,1429.44,965.81,0,9888.71,Actual
1343,202607,CH07,East,SKU-101,251,237,237,43964.74,28440.0,3517.18,942.81,0,15524.74,Actual
1344,202607,CH07,East,SKU-102,231,221,221,67375.2,39780.0,5390.02,2362.6,0,27595.2,Actual
1345,202607,CH07,East,SKU-103,260,247,247,37382.03,23465.0,2990.56,776.32,0,13917.03,Actual
1346,202607,CH07,East,SKU-201,256,237,237,24649.66,15405.0,1971.97,629.76,563.39,9244.66,Actual
1347,202607,CH07,East,SKU-202,259,249,249,54127.13,34860.0,4330.17,1690.23,1496.98,19267.13,Actual
1348,202607,CH07,East,SKU-203,251,240,240,33116.61,20400.0,2649.33,1301.28,0,12716.61,Actual
1349,202607,CH07,East,SKU-301,221,208,208,34209.8,19760.0,2736.78,1104.91,0,14449.8,Actual
1350,202607,CH07,East,SKU-302,249,238,238,21996.79,13090.0,1759.74,577.07,0,8906.79,Actual
1351,202607,CH07,East,SKU-303,241,233,233,42863.47,29125.0,3429.08,1077.3,936.98,13738.47,Actual
1352,202607,CH07,East,SKU-401,281,268,268,92822.43,58960.0,7425.79,2495.03,1442.94,33862.43,Actual
1353,202607,CH07,East,SKU-402,257,231,231,28760.33,19635.0,2300.83,893.98,0,9125.33,Actual
1354,202607,CH07,West,SKU-101,263,237,237,48411.58,28440.0,2420.58,1323.33,0,19971.58,Actual
1355,202607,CH07,West,SKU-102,237,231,231,61193.82,41580.0,3059.69,1497.11,0,19613.82,Actual
1356,202607,CH07,West,SKU-103,278,262,262,43449.41,24890.0,2172.47,1677.87,0,18559.41,Actual
1357,202607,CH07,West,SKU-201,274,255,255,24511.74,16575.0,1225.59,947.96,0,7936.74,Actual
1358,202607,CH07,West,SKU-202,252,226,226,47217.57,31640.0,2360.88,1709.41,0,15577.57,Actual
1359,202607,CH07,West,SKU-203,224,205,205,30047.41,17425.0,1502.37,1000.74,347.77,12622.41,Actual
1360,202607,CH07,West,SKU-301,255,235,235,37300.3,22325.0,1865.01,1091.7,0,14975.3,Actual
1361,202607,CH07,West,SKU-302,254,234,234,21524.96,12870.0,1076.25,715.65,283.39,8654.96,Actual
1362,202607,CH07,West,SKU-303,259,238,238,46933.81,29750.0,2346.69,1641.16,715.3,17183.81,Actual
1363,202607,CH07,West,SKU-401,272,258,258,85647.0,56760.0,4282.35,1863.2,1527.15,28887.0,Actual
1364,202607,CH07,West,SKU-402,260,239,239,33263.99,20315.0,1663.2,916.77,401.13,12948.99,Actual
1365,202607,CH08,North,SKU-101,260,239,239,47684.22,28680.0,2861.05,1263.1,0,19004.22,Actual
1366,202607,CH08,North,SKU-102,242,233,233,65104.06,41940.0,3906.24,2470.44,0,23164.06,Actual
1367,202607,CH08,North,SKU-103,251,243,243,33686.73,23085.0,2021.2,682.5,0,10601.73,Actual
1368,202607,CH08,North,SKU-201,284,276,276,27853.29,17940.0,1671.2,570.65,0,9913.29,Actual
1369,202607,CH08,North,SKU-202,254,237,237,50294.12,33180.0,3017.65,1661.98,0,17114.12,Actual
1370,202607,CH08,North,SKU-203,261,238,238,35019.26,20230.0,2101.16,863.98,0,14789.26,Actual
1371,202607,CH08,North,SKU-301,239,233,233,32912.88,22135.0,1974.77,865.75,0,10777.88,Actual
1372,202607,CH08,North,SKU-302,228,220,220,20156.64,12100.0,1209.4,506.72,0,8056.64,Actual
1373,202607,CH08,North,SKU-303,217,199,199,39288.88,24875.0,2357.33,1191.2,592.08,14413.88,Actual
1374,202607,CH08,North,SKU-401,253,236,236,81220.74,51920.0,4873.24,2806.31,0,29300.74,Actual
1375,202607,CH08,North,SKU-402,248,229,229,33737.29,19465.0,2024.24,1053.07,0,14272.29,Actual
1376,202607,CH08,South,SKU-101,225,206,206,38910.26,24720.0,1945.51,1460.35,0,14190.26,Actual
1377,202607,CH08,South,SKU-102,232,221,221,64909.41,39780.0,3245.47,1795.48,1777.35,25129.41,Actual
1378,202607,CH08,South,SKU-103,253,237,237,33100.93,22515.0,1655.05,1205.36,0,10585.93,Actual
1379,202607,CH08,South,SKU-201,255,231,231,23997.03,15015.0,1199.85,486.49,385.5,8982.03,Actual
1380,202607,CH08,South,SKU-202,259,243,243,52347.45,34020.0,2617.37,1487.84,953.27,18327.45,Actual
1381,202607,CH08,South,SKU-203,237,214,214,27448.83,18190.0,1372.44,657.75,0,9258.83,Actual
1382,202607,CH08,South,SKU-301,234,210,210,31069.18,19950.0,1553.46,1142.85,330.57,11119.18,Actual
1383,202607,CH08,South,SKU-302,252,234,234,21185.74,12870.0,1059.29,697.95,230.83,8315.74,Actual
1384,202607,CH08,South,SKU-303,216,209,209,42188.91,26125.0,2109.45,932.09,0,16063.91,Actual
1385,202607,CH08,South,SKU-401,267,247,247,85217.35,54340.0,4260.87,2386.35,0,30877.35,Actual
1386,202607,CH08,South,SKU-402,231,216,216,31037.45,18360.0,1551.87,925.3,0,12677.45,Actual
1387,202607,CH08,East,SKU-101,269,247,247,47339.12,29640.0,3787.13,1784.62,1019.7,17699.12,Actual
1388,202607,CH08,East,SKU-102,236,213,213,64830.64,38340.0,5186.45,2582.97,817.32,26490.64,Actual
1389,202607,CH08,East,SKU-103,265,257,257,39006.99,24415.0,3120.56,1102.27,0,14591.99,Actual
1390,202607,CH08,East,SKU-201,252,231,231,21782.32,15015.0,1742.59,732.14,270.65,6767.32,Actual
1391,202607,CH08,East,SKU-202,228,218,218,50185.6,30520.0,4014.85,1182.82,0,19665.6,Actual
1392,202607,CH08,East,SKU-203,223,215,215,27927.85,18275.0,2234.23,1040.87,0,9652.85,Actual
1393,202607,CH08,East,SKU-301,263,252,252,40615.18,23940.0,3249.21,1297.02,0,16675.18,Actual
1394,202607,CH08,East,SKU-302,242,227,227,18559.79,12485.0,1484.78,588.44,318.98,6074.79,Actual
1395,202607,CH08,East,SKU-303,249,242,242,49679.63,30250.0,3974.37,1156.46,875.76,19429.63,Actual
1396,202607,CH08,East,SKU-401,230,224,224,82231.62,49280.0,6578.53,2103.27,0,32951.62,Actual
1397,202607,CH08,East,SKU-402,286,258,258,35765.73,21930.0,2861.26,1354.64,736.64,13835.73,Actual
1398,202607,CH08,West,SKU-101,258,232,232,41623.39,27840.0,2081.17,1564.11,0,13783.39,Actual
1399,202607,CH08,West,SKU-102,241,228,228,65275.69,41040.0,3263.78,1345.95,0,24235.69,Actual
1400,202607,CH08,West,SKU-103,239,232,232,34737.26,22040.0,1736.86,1377.44,789.96,12697.26,Actual
1401,202607,CH08,West,SKU-201,232,211,211,22010.85,13715.0,1100.54,845.98,0,8295.85,Actual
1402,202607,CH08,West,SKU-202,263,240,240,55868.54,33600.0,2793.43,1353.14,1327.76,22268.54,Actual
1403,202607,CH08,West,SKU-203,236,227,227,32504.37,19295.0,1625.22,944.75,0,13209.37,Actual
1404,202607,CH08,West,SKU-301,265,243,243,38007.9,23085.0,1900.39,968.45,0,14922.9,Actual
1405,202607,CH08,West,SKU-302,241,220,220,18536.57,12100.0,926.83,539.54,0,6436.57,Actual
1406,202607,CH08,West,SKU-303,275,262,262,54564.13,32750.0,2728.21,1195.78,0,21814.13,Actual
1407,202607,CH08,West,SKU-401,278,267,267,91582.57,58740.0,4579.13,2303.06,0,32842.57,Actual
1408,202607,CH08,West,SKU-402,259,242,242,35006.49,20570.0,1750.32,1145.9,504.96,14436.49,Actual
1409,202608,CH01,North,SKU-101,258,244,244,46612.7,29280.0,2796.76,1357.67,0,17332.7,Actual
1410,202608,CH01,North,SKU-102,273,263,263,80598.37,47340.0,4835.9,2273.69,0,33258.37,Actual
1411,202608,CH01,North,SKU-103,237,217,217,35001.49,20615.0,2100.09,1067.15,914.31,14386.49,Actual
1412,202608,CH01,North,SKU-201,243,220,220,21788.76,14300.0,1307.33,781.95,0,7488.76,Actual
1413,202608,CH01,North,SKU-202,226,209,209,49933.15,29260.0,2995.99,1970.41,1477.76,20673.15,Actual
1414,202608,CH01,North,SKU-203,239,223,223,31494.09,18955.0,1889.65,693.34,0,12539.09,Actual
1415,202608,CH01,North,SKU-301,260,236,236,38361.94,22420.0,2301.72,864.92,0,15941.94,Actual
1416,202608,CH01,North,SKU-302,259,240,240,20714.63,13200.0,1242.88,511.44,406.28,7514.63,Actual
1417,202608,CH01,North,SKU-303,252,245,245,46768.53,30625.0,2806.11,1094.16,0,16143.53,Actual
1418,202608,CH01,North,SKU-401,295,273,273,95755.92,60060.0,5745.36,2775.24,0,35695.92,Actual
1419,202608,CH01,North,SKU-402,253,242,242,32386.52,20570.0,1943.19,1091.99,0,11816.52,Actual
1420,202608,CH01,South,SKU-101,267,252,252,49377.64,30240.0,2468.88,1352.69,973.78,19137.64,Actual
1421,202608,CH01,South,SKU-102,241,218,218,59414.87,39240.0,2970.74,1999.99,0,20174.87,Actual
1422,202608,CH01,South,SKU-103,257,232,232,36782.63,22040.0,1839.13,1386.15,0,14742.63,Actual
1423,202608,CH01,South,SKU-201,270,264,264,27898.02,17160.0,1394.9,854.97,0,10738.02,Actual
1424,202608,CH01,South,SKU-202,275,257,257,54233.21,35980.0,2711.66,1718.93,1427.67,18253.21,Actual
1425,202608,CH01,South,SKU-203,255,244,244,33151.82,20740.0,1657.59,1173.85,0,12411.82,Actual
1426,202608,CH01,South,SKU-301,250,238,238,39389.4,22610.0,1969.47,1109.39,0,16779.4,Actual
1427,202608,CH01,South,SKU-302,239,218,218,18256.63,11990.0,912.83,558.59,288.45,6266.63,Actual
1428,202608,CH01,South,SKU-303,256,236,236,48571.23,29500.0,2428.56,971.66,0,19071.23,Actual
1429,202608,CH01,South,SKU-401,270,256,256,94815.37,56320.0,4740.77,3737.44,0,38495.37,Actual
1430,202608,CH01,South,SKU-402,244,227,227,28345.53,19295.0,1417.28,1113.31,0,9050.53,Actual
1431,202608,CH01,East,SKU-101,252,240,240,42799.14,28800.0,3423.93,1407.97,748.08,13999.14,Actual
1432,202608,CH01,East,SKU-102,286,278,278,77117.5,50040.0,6169.4,2037.34,1160.24,27077.5,Actual
1433,202608,CH01,East,SKU-103,251,244,244,34328.28,23180.0,2746.26,1232.44,467.72,11148.28,Actual
1434,202608,CH01,East,SKU-201,260,250,250,25523.69,16250.0,2041.89,1001.95,319.89,9273.69,Actual
1435,202608,CH01,East,SKU-202,246,228,228,49887.56,31920.0,3991.0,1049.9,0,17967.56,Actual
1436,202608,CH01,East,SKU-203,259,250,250,32054.31,21250.0,2564.34,1155.6,0,10804.31,Actual
1437,202608,CH01,East,SKU-301,249,229,229,35709.26,21755.0,2856.74,882.74,0,13954.26,Actual
1438,202608,CH01,East,SKU-302,261,235,235,19108.71,12925.0,1528.7,440.63,217.45,6183.71,Actual
1439,202608,CH01,East,SKU-303,231,217,217,46948.97,27125.0,3755.92,1281.54,1289.59,19823.97,Actual
1440,202608,CH01,East,SKU-401,245,227,227,75518.51,49940.0,6041.48,1988.68,0,25578.51,Actual
1441,202608,CH01,East,SKU-402,258,233,233,32146.68,19805.0,2571.73,765.92,0,12341.68,Actual
1442,202608,CH01,West,SKU-101,246,234,234,43893.97,28080.0,2194.7,1101.82,550.46,15813.97,Actual
1443,202608,CH01,West,SKU-102,217,198,198,53363.71,35640.0,2668.19,1879.21,550.54,17723.71,Actual
1444,202608,CH01,West,SKU-103,253,239,239,36372.62,22705.0,1818.63,955.41,0,13667.62,Actual
1445,202608,CH01,West,SKU-201,240,219,219,24361.54,14235.0,1218.08,534.79,0,10126.54,Actual
1446,202608,CH01,West,SKU-202,274,254,254,57443.45,35560.0,2872.17,1293.4,0,21883.45,Actual
1447,202608,CH01,West,SKU-203,254,237,237,30437.04,20145.0,1521.85,1093.88,663.79,10292.04,Actual
1448,202608,CH01,West,SKU-301,225,216,216,34080.06,20520.0,1704.0,1110.41,0,13560.06,Actual
1449,202608,CH01,West,SKU-302,231,208,208,18912.64,11440.0,945.63,534.0,0,7472.64,Actual
1450,202608,CH01,West,SKU-303,242,229,229,43362.32,28625.0,2168.12,1659.22,1125.51,14737.32,Actual
1451,202608,CH01,West,SKU-401,277,263,263,84082.21,57860.0,4204.11,2375.89,0,26222.21,Actual
1452,202608,CH01,West,SKU-402,270,256,256,37956.16,21760.0,1897.81,1361.52,444.54,16196.16,Actual
1453,202608,CH02,North,SKU-101,234,225,225,39328.09,27000.0,2359.69,797.53,0,12328.09,Actual
1454,202608,CH02,North,SKU-102,257,245,245,72035.08,44100.0,4322.1,1934.11,875.89,27935.08,Actual
1455,202608,CH02,North,SKU-103,220,211,211,32196.21,20045.0,1931.77,972.16,0,12151.21,Actual
1456,202608,CH02,North,SKU-201,246,228,228,21606.58,14820.0,1296.39,853.9,593.56,6786.58,Actual
1457,202608,CH02,North,SKU-202,242,226,226,53920.54,31640.0,3235.23,1097.78,0,22280.54,Actual
1458,202608,CH02,North,SKU-203,222,212,212,31369.79,18020.0,1882.19,671.89,0,13349.79,Actual
1459,202608,CH02,North,SKU-301,234,222,222,35904.29,21090.0,2154.26,1180.84,0,14814.29,Actual
1460,202608,CH02,North,SKU-302,264,242,242,22129.25,13310.0,1327.75,460.43,310.31,8819.25,Actual
1461,202608,CH02,North,SKU-303,233,219,219,43130.27,27375.0,2587.82,1273.86,0,15755.27,Actual
1462,202608,CH02,North,SKU-401,239,222,222,79683.95,48840.0,4781.04,2069.67,0,30843.95,Actual
1463,202608,CH02,North,SKU-402,270,253,253,36716.12,21505.0,2202.97,830.47,878.41,15211.12,Actual
1464,202608,CH02,South,SKU-101,235,227,227,40029.19,27240.0,2001.46,901.41,0,12789.19,Actual
1465,202608,CH02,South,SKU-102,274,262,262,74954.92,47160.0,3747.75,2427.71,1953.44,27794.92,Actual
1466,202608,CH02,South,SKU-103,247,240,240,36223.2,22800.0,1811.16,1076.82,0,13423.2,Actual
1467,202608,CH02,South,SKU-201,248,234,234,25803.36,15210.0,1290.17,608.85,0,10593.36,Actual
1468,202608,CH02,South,SKU-202,248,239,239,56075.48,33460.0,2803.77,1158.32,0,22615.48,Actual
1469,202608,CH02,South,SKU-203,248,224,224,32349.15,19040.0,1617.46,1198.5,0,13309.15,Actual
1470,202608,CH02,South,SKU-301,252,232,232,34055.69,22040.0,1702.78,1042.69,375.76,12015.69,Actual
1471,202608,CH02,South,SKU-302,232,213,213,17452.79,11715.0,872.64,507.31,0,5737.79,Actual
1472,202608,CH02,South,SKU-303,251,241,241,47724.02,30125.0,2386.2,1544.68,0,17599.02,Actual
1473,202608,CH02,South,SKU-401,228,212,212,73742.98,46640.0,3687.15,2571.48,0,27102.98,Actual
1474,202608,CH02,South,SKU-402,254,233,233,29731.82,19805.0,1486.59,936.85,0,9926.82,Actual
1475,202608,CH02,East,SKU-101,246,234,234,42153.79,28080.0,3372.3,1561.83,0,14073.79,Actual
1476,202608,CH02,East,SKU-102,238,220,220,69009.26,39600.0,5520.74,2201.46,0,29409.26,Actual
1477,202608,CH02,East,SKU-103,224,218,218,30586.38,20710.0,2446.91,1049.52,788.0,9876.38,Actual
1478,202608,CH02,East,SKU-201,260,251,251,25858.85,16315.0,2068.71,1012.03,0,9543.85,Actual
1479,202608,CH02,East,SKU-202,250,235,235,53462.5,32900.0,4277.0,1555.21,0,20562.5,Actual
1480,202608,CH02,East,SKU-203,235,221,221,28599.26,18785.0,2287.94,789.32,0,9814.26,Actual
1481,202608,CH02,East,SKU-301,248,232,232,34274.0,22040.0,2741.92,777.0,375.61,12234.0,Actual
1482,202608,CH02,East,SKU-302,264,240,240,22152.39,13200.0,1772.19,696.4,333.9,8952.39,Actual
1483,202608,CH02,East,SKU-303,237,219,219,40764.17,27375.0,3261.13,910.57,1211.4,13389.17,Actual
1484,202608,CH02,East,SKU-401,241,228,228,75727.79,50160.0,6058.22,1611.55,0,25567.79,Actual
1485,202608,CH02,East,SKU-402,238,226,226,27982.06,19210.0,2238.56,791.29,430.96,8772.06,Actual
1486,202608,CH02,West,SKU-101,235,214,214,40442.54,25680.0,2022.13,1366.24,861.48,14762.54,Actual
1487,202608,CH02,West,SKU-102,269,256,256,77677.06,46080.0,3883.85,1732.22,0,31597.06,Actual
1488,202608,CH02,West,SKU-103,259,236,236,38864.97,22420.0,1943.25,1276.97,685.56,16444.97,Actual
1489,202608,CH02,West,SKU-201,289,280,280,31643.54,18200.0,1582.18,803.99,0,13443.54,Actual
1490,202608,CH02,West,SKU-202,238,219,219,49241.62,30660.0,2462.08,999.87,0,18581.62,Actual
1491,202608,CH02,West,SKU-203,236,215,215,28930.79,18275.0,1446.54,1083.89,697.18,10655.79,Actual
1492,202608,CH02,West,SKU-301,224,218,218,34090.67,20710.0,1704.53,683.87,0,13380.67,Actual
1493,202608,CH02,West,SKU-302,238,227,227,21594.56,12485.0,1079.73,762.62,0,9109.56,Actual
1494,202608,CH02,West,SKU-303,225,205,205,38936.54,25625.0,1946.83,1409.74,494.52,13311.54,Actual
1495,202608,CH02,West,SKU-401,249,243,243,80497.37,53460.0,4024.87,3210.7,1699.49,27037.37,Actual
1496,202608,CH02,West,SKU-402,233,215,215,28826.03,18275.0,1441.3,738.31,0,10551.03,Actual
1497,202608,CH03,North,SKU-101,302,271,271,54308.35,32520.0,3258.5,1733.72,0,21788.35,Actual
1498,202608,CH03,North,SKU-102,276,262,262,71006.82,47160.0,4260.41,2432.13,0,23846.82,Actual
1499,202608,CH03,North,SKU-103,259,252,252,36524.32,23940.0,2191.46,1404.94,699.31,12584.32,Actual
1500,202608,CH03,North,SKU-201,268,244,244,25016.24,15860.0,1500.97,713.67,0,9156.24,Actual
1501,202608,CH03,North,SKU-202,252,242,242,53639.96,33880.0,3218.4,1802.35,1217.8,19759.96,Actual
1502,202608,CH03,North,SKU-203,275,264,264,36288.04,22440.0,2177.28,1118.64,0,13848.04,Actual
1503,202608,CH03,North,SKU-301,242,226,226,36848.29,21470.0,2210.9,1384.11,0,15378.29,Actual
1504,202608,CH03,North,SKU-302,254,241,241,22417.89,13255.0,1345.07,626.83,0,9162.89,Actual
1505,202608,CH03,North,SKU-303,251,233,233,45496.02,29125.0,2729.76,996.99,0,16371.02,Actual
1506,202608,CH03,North,SKU-401,276,257,257,92977.92,56540.0,5578.68,2613.83,0,36437.92,Actual
1507,202608,CH03,North,SKU-402,258,248,248,34320.6,21080.0,2059.24,1254.91,0,13240.6,Actual
1508,202608,CH03,South,SKU-101,233,226,226,44662.4,27120.0,2233.12,1326.72,0,17542.4,Actual
1509,202608,CH03,South,SKU-102,252,235,235,72754.85,42300.0,3637.74,1854.39,0,30454.85,Actual
1510,202608,CH03,South,SKU-103,245,225,225,32833.28,21375.0,1641.66,1222.1,0,11458.28,Actual
1511,202608,CH03,South,SKU-201,221,204,204,19914.48,13260.0,995.72,422.8,0,6654.48,Actual
1512,202608,CH03,South,SKU-202,239,219,219,52597.37,30660.0,2629.87,1539.58,1020.73,21937.37,Actual
1513,202608,CH03,South,SKU-203,271,258,258,35174.04,21930.0,1758.7,1299.58,0,13244.04,Actual
1514,202608,CH03,South,SKU-301,275,259,259,39684.23,24605.0,1984.21,1069.7,0,15079.23,Actual
1515,202608,CH03,South,SKU-302,251,240,240,20796.72,13200.0,1039.84,774.15,0,7596.72,Actual
1516,202608,CH03,South,SKU-303,232,221,221,43437.72,27625.0,2171.89,1085.83,990.6,15812.72,Actual
1517,202608,CH03,South,SKU-401,271,265,265,100468.66,58300.0,5023.43,2222.55,0,42168.66,Actual
1518,202608,CH03,South,SKU-402,290,264,264,32638.97,22440.0,1631.95,1302.96,443.89,10198.97,Actual
1519,202608,CH03,East,SKU-101,250,237,237,41412.07,28440.0,3312.97,1057.69,1128.34,12972.07,Actual
