Customer Code,Customer Name / Ship-to Name,State,Zone,City / Location,Business Region / Sub-region,Chain Name,Account,Channel,Mapping Source,Validation Status,Remarks
1102951,SAHO-Coimbatore-TN,Tamil Nadu,South-1,Tamil Nadu,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1103056,SRI ALAGU PHARMA-Ascent-Coimbatore,Tamil Nadu,South-1,Tamil Nadu,,Ascent Wellness,Ascent Wellness,EB2B,Customer Code,Confirmed,
1103057,VARMA MEDICALS-Ascent-Pondicherry,Tamil Nadu,South-1,Tamil Nadu,,Ascent Wellness,Ascent Wellness,EB2B,Customer Code,Confirmed,
1103083,TND2-SMT MKT ROTN Salem Meyyanur-TN,Tamil Nadu,South-1,Tamil Nadu,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103084,TNC2-SMT MKT ROTN Erode Perundurai Road-TN,Tamil Nadu,South-1,Tamil Nadu,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103088,TA36-SMT TN Chn Iyyapanthangal-TN,Tamil Nadu,South-1,Tamil Nadu,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103098,"T3DG-Chrompet, TAMBARAM-TN",Tamil Nadu,South-1,Tamil Nadu,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1103114,H&B STORES LIMITED-PY,Tamil Nadu,South-1,Tamil Nadu,,H&B STORES LIMITED-finance use,H&B STORES LIMITED-finance use,MT,Customer Code,Confirmed,
1103183,Sri Lalitha Enterprises-TN,Tamil Nadu,South-1,Tamil Nadu,,Sri Lalitha Enterprises,Sri Lalitha Enterprises,MT,Customer Code,Confirmed,Source Status=Inactive
1103229,TAIE-SMT TN Maraimalai Nagar Chn,Tamil Nadu,South-1,Tamil Nadu,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103401,TRS CHENNAI WAREHOUSE-Relay-Chennai-TN,Tamil Nadu,South-1,Tamil Nadu,,Travel Retail Services-Relay,Travel Retail Services-Relay,MT,Customer Code,Confirmed,
1103450,TND7-Tiruchirapalli-Trichy-TN,Tamil Nadu,South-1,Tamil Nadu,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103451,TND6-Palayamkottai-Tirunelveli-TN,Tamil Nadu,South-1,Tamil Nadu,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103452,TFY6-Pensioner Street-Dindigul-TN,Tamil Nadu,South-1,Tamil Nadu,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103453,6214-Mangalam Towers-TRICHY-TN,Tamil Nadu,South-1,Tamil Nadu,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103454,TCD6-Cuddalore-Cuddalore-TN,Tamil Nadu,South-1,Tamil Nadu,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103455,TE39-Vellore-Vellore-TN,Tamil Nadu,South-1,Tamil Nadu,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103732,Avenue E Commerce Ltd -Perungudi Chennai,Tamil Nadu,South-1,Tamil Nadu,,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,
1103793,Life Style International Pvt Ltd_Bill To-CHENNAI,Tamil Nadu,South-1,Tamil Nadu,,Life Style International,Life Style International,SIS,Customer Code,Confirmed,
1103834,Shoppers Stop Ltd-Chetpet Chennai-106-Chennai,Tamil Nadu,South-1,Tamil Nadu,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103836,Shoppers Stop Ltd-Coimbatore-159-Coimbatore,Tamil Nadu,South-1,Tamil Nadu,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103879,Shoppers Stop Ltd-Palladium-331-CHENNAI,Tamil Nadu,South-1,Tamil Nadu,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103928,Groom India Salon & Spa Pvt. Ltd (Ho)-Nungambakkam,Tamil Nadu,South-1,Tamil Nadu,,Groom India Salon & Spa,Groom India Salon & Spa,SIS,Customer Code,Confirmed,
1103929,Groom India Salon & Spa Private Ltd-Nungambakkam,Tamil Nadu,South-1,Tamil Nadu,,Groom India Salon & Spa,Groom India Salon & Spa,SIS,Customer Code,Confirmed,
1103931,Groom India Salon & Spa Pvt.Ltd-Ship To-CHENNAI,Tamil Nadu,South-1,Tamil Nadu,,Groom India Salon & Spa,Groom India Salon & Spa,SIS,Customer Code,Confirmed,
1103993,Nykaa E-Retail Limited.-TN EB2B,Tamil Nadu,South-1,Tamil Nadu,,Nykaa E-Retail Limited,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,
1104234,"SF52-Coimbatore, TN",Tamil Nadu,South-1,Tamil Nadu,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1104536,Lifestyle International Pvt Ltd-Chennai,Tamil Nadu,South-1,Tamil Nadu,,Lifestyle International,Lifestyle International,SIS,Customer Code,Confirmed,
1104537,Lifestyle International Pvt Ltd-Chennai,Tamil Nadu,South-1,Tamil Nadu,,Lifestyle International,Lifestyle International,SIS,Customer Code,Confirmed,
1104606,"TRAVEL-CHENNAI-ARPT-SHA-DOM-Airport, Meenambakkam",Tamil Nadu,South-1,Tamil Nadu,,Travel News Services-Wsmith,Travel News Services-Wsmith,MT,Customer Code,Confirmed,
1104708,Health & Glow-HG-RO-CHE,Tamil Nadu,South-1,Tamil Nadu,,Health & Glow,Health & Glow,MT,Customer Code,Confirmed,
1100429,T0QT-VIJAYWADA-DC17,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,Duplicate code (2 identical rows)
1100507,4742-RAJAHMUNDRY (Andhra Pradesh),Andhra Pradesh,South-2,Andhra Pradesh,,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,
1100605,4725-Guntur (Andhra Pradesh),Andhra Pradesh,South-2,Andhra Pradesh,,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,
1100607,4814-KURNOOL(Andhra Pradesh),Andhra Pradesh,South-2,Andhra Pradesh,,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,
1100609,4721-Vijayawada (Andhra Pradesh),Andhra Pradesh,South-2,Andhra Pradesh,,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,
1100610,4799-VISAKHAPATNAM (Andhra Pradesh),Andhra Pradesh,South-2,Andhra Pradesh,,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,
1100620,EJ08-GUNTUR,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1100621,R148-Mangalagiri Mandalam-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1100667,R468-Rajahmundry,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1100683,4805-Tirupati (Andhra Pradesh),Andhra Pradesh,South-2,Andhra Pradesh,,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,
1100992,Sri Vijaya Durga Agencies,Andhra Pradesh,South-2,Andhra Pradesh,,Sri Vijaya Durga Agencies,Sri Vijaya Durga Agencies,MT,Customer Code,Confirmed,Source Status=Inactive
1101012,T0RH-GUNTUR-DC36,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,Duplicate code (2 identical rows)
1101013,T0RD-VIZAG-DC37,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,Duplicate code (2 identical rows)
1101181,Sri Vijaya Durga Agencies_Mt,Andhra Pradesh,South-2,Andhra Pradesh,,Sri Vijaya Durga Agencies,Sri Vijaya Durga Agencies,MT,Customer Code,Confirmed,
1101454,SI73-SMART HUB RENIGUNTA,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101455,SI55-SMART HUB ADONI,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101478,SJ56-SMART HUB NANDYAL,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101479,SI70-SMART HUB RAYANAPADU,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101480,SI66-SMART HUB RAJAHMUNDRY,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101484,S877-EGROCERY FC GUNTUR,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101980,EGROCERY FC BELLARY ROAD KURNOOL-S9,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101991,SLS2-RRL VF AP NUNNA WH VIJAYAWADA GCR DC,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1102409,APOLLO HEALTHCO LIMITED-Vijayawada,Andhra Pradesh,South-2,Andhra Pradesh,,Apollo Healthco,Apollo Healthco,MT,Customer Code,Confirmed,
1102412,APOLLO HEALTHCO LIMITED-Chittor,Andhra Pradesh,South-2,Andhra Pradesh,,Apollo Healthco,Apollo Healthco,MT,Customer Code,Confirmed,
1102554,T2JR-STORE Visakhapatnam Anakapally AP,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102555,T2JI -STORE Anantapur AP,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102556,T2JO-Tadepalligudem AP,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102559,T2SE-STORE Guntur AP,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102569,T2JM -STORE Kakinada AP,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102570,T2JP -STORE Tenali Vadlamudi AP,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102576,T2NZ -STORE Adoni AMC Road-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102577,"T2OA -STORE Kadapa, AP",Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102578,T2JL -STORE Kaikaluru,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102579,"T2SF -STORE Kurnool, AP",Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102581,"T2OB -STORE Nandyal, AP",Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102582,"T2OC -STORE Nellore, AP",Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102583,"T2JN -STORE Rajahmundry, AP",Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102584,"T2PB -STORE Renigunta Tirupati, AP",Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102746,T2JK-STORE Chittoor-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102747,T2JJ -STORE Bhimavaram-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102803,T2LS-STORE Ongole-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1103115,H&B STORES LIMITED-AP,Andhra Pradesh,South-2,Andhra Pradesh,,H&B STORES LIMITED-finance use,H&B STORES LIMITED-finance use,MT,Customer Code,Confirmed,
1103303,"FSN-Warehouse, Anakapalli Sabbavaram Road",Andhra Pradesh,South-2,Andhra Pradesh,,Fsn Distribution,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,
1103431,TQ20-Tobacco Godown Guntur-Guntur-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103432,TXTL- Jaggayyapeta-Krishna-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103433,6244-KAKINADA-KAKINADA-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103434,TS31-Brahma Reddy -Narsaraopet-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103435,TB18-Shubharao Property-Ongole-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103436,TJE5-GBD Rd -Ponnuru-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103437,TV09-Mall Proddatur-Proddatur-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103438,2957-RS Selection Grand Building-Tadepallygudem-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103439,6713-NarendraCentre-TANUKU-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103440,TY63-Lakshmi Complex Vinukonda-VINUKONDA-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103441,TIT2-Adarsh Nagar Vizag-Vizag-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103442,TI58-Rama Krishna  Vuyyuru-Vijayawada-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103443,TNC3-Sims Collage-Guntur-AP,Andhra Pradesh,South-2,Andhra Pradesh,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103730,Avenue E Commerce Ltd -Ganguru FC,Andhra Pradesh,South-2,Andhra Pradesh,,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,
1103731,Avenue E Commerce Ltd -Kancharapalem FC,Andhra Pradesh,South-2,Andhra Pradesh,,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,
1103790,Arunachala Logistics Pvt Ltd-Chittoor,Andhra Pradesh,South-2,Andhra Pradesh,,Arunachala Logistics,Arunachala Logistics,SIS,Customer Code,Confirmed,
1103791,Arunachala Logistics Pvt Ltd_Ship To-Nellore,Andhra Pradesh,South-2,Andhra Pradesh,,Arunachala Logistics,Arunachala Logistics,SIS,Customer Code,Confirmed,
1103909,Shoppers Stop Ltd-Vijaywada-158-Vijaywada,Andhra Pradesh,South-2,Andhra Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103910,Shoppers Stop Ltd-Visakhapatnam-199-VISAKHAPATNAM,Andhra Pradesh,South-2,Andhra Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103989,Nykaa E-Retail Limited.-AP EB2B,Andhra Pradesh,South-2,Andhra Pradesh,,Nykaa E-Retail Limited,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,
1100426,T0QX-Kukatpally (HYDERABAD)-DC12,Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,Duplicate code (2 identical rows)
1100427,"T0QZ-Shamshabad,(HYDERABAD)-DC16",Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,Duplicate code (2 identical rows)
1100428,T0RA-HYDERABAD-DC29,Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,Duplicate code (2 identical rows)
1100440,Whsm-Hyderabad-Warehouse,Telangana,South-2,Telangana,,Travel News Services-Wsmith,Travel News Services-Wsmith,MT,Customer Code,Confirmed,
1100506,4734-Hyderabad,Telangana,South-2,Telangana,,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,
1100540,Avenue E Commerce Limited(Khushaiguda FC,Telangana,South-2,Telangana,,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,
1100606,4813-Karimnagar (Hyderabad),Telangana,South-2,Telangana,,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,
1100608,4815-NIZAMABAD (Hyderabad),Telangana,South-2,Telangana,,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,
1100611,4811-WARANGAL,Telangana,South-2,Telangana,,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,
1100622,R301-HYDERABAD,Telangana,South-2,Telangana,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1100675,SE17-HYDERABAD,Telangana,South-2,Telangana,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1100755,FREH-Telangana,Telangana,South-2,Telangana,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1100998,Vanaja Agencies_Mt,Telangana,South-2,Telangana,,Vanaja Agencies-MT,Vanaja Agencies-MT,MT,Customer Code,Confirmed,Source Status=Inactive
1101011,T0QY-UPPAL-DC15,Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,Duplicate code (2 identical rows)
1101058,5049-Hafeezpet Ranga Reddy DMart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101059,5043-Nalla Gandla Ranga Reddy DMart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101060,5021-Kompally Hyderabad DMart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101061,5008-Safilaguda Secundrabad DMart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101062,5007-Ramchandrapuram Hydrabad DMart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101063,5001-NSL DMart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101064,5015-Ramanthpur Hyderabad DMart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101065,5030-Kachiguda Hyderabad DMart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101066,5005-Champapet DMart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101067,5020-Kaveri Hills Hyderabad DMart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101068,5010-Myhome DMart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101069,5028-Vanasthalipuram Hyderabad Dmar,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101070,5011-Khushaiguda Hyd Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101074,Avenue E Commerce Limited_Gachibowli FC,Telangana,South-2,Telangana,,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,
1101183,Vanaja Agencies_H&G,Telangana,South-2,Telangana,,Vanaja Agencies-H&G,Vanaja Agencies-H&G,MT,Customer Code,Confirmed,Source Status=Inactive
1101191,Travel Retail Services-Relay,Telangana,South-2,Telangana,,Travel Retail Services-Relay,Travel Retail Services-Relay,MT,Customer Code,Confirmed,
1101218,5019-Shaikpet Hyderabad Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101219,5027-Balanagar Hyderabad Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101220,5022-Madinaguda Hyderabad Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101221,5002-PSR Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101222,5024-Medipally Hyderabad Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101267,5013-S.D.Road Hyderabad Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101268,5006-Malakpet Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101269,5014-L B Nagar Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101270,5018-Himayat Nagar Hyderabad Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101271,5025-Upperpally Hyderabad Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101452,SJ58-SMART HUB SURYAPET,Telangana,South-2,Telangana,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101458,SC61-EGROCERY PUDUR TG FC,Telangana,South-2,Telangana,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101464,EGROCERYFC RELIANCEMARKET BAIRAMAL-S862,Telangana,South-2,Telangana,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101470,5042-Suryapet Nalgonda Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101471,5040-Uppal Bahg Medchal Mal TL Dmart,Telangana,South-2,Telangana,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101542,FREI-CDC-GUNDLA POCHAMPALLY-TG,Telangana,South-2,Telangana,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1101675,Fsn Distribution_Yamjal Village,Telangana,South-2,Telangana,,Fsn Distribution,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,
1101938,SAI PHARMA DISTRIBUTORES PVT LTD-Telangana,Telangana,South-2,Telangana,,SAI PHARMA DISTRIBUTORES PVT LTD,SAI PHARMA DISTRIBUTORES PVT LTD,EB2B,Customer Code,Confirmed,
1102020,1054-ASL WM DC Yellampet Telangana,Telangana,South-2,Telangana,,DC-D-Mart-Offline,D-Mart-Offline,MT,Customer Code,Confirmed,
1102187,Supermarket Grocery-Telangana,Telangana,South-2,Telangana,,Supermarket Grocery,Supermarket Grocery,EB2B,Customer Code,Confirmed,
1102408,APOLLO HEALTHCO LIMITED-HYD,Telangana,South-2,Telangana,,Apollo Healthco,Apollo Healthco,MT,Customer Code,Confirmed,
1102410,Apollo Healthco Limited-Sanath Nagar-HYD,Telangana,South-2,Telangana,,Apollo Healthco,Apollo Healthco,MT,Customer Code,Confirmed,
1102420,Vanaja Agencies MT_Dmart,Telangana,South-2,Telangana,,Vanaja Agencies MT_D-Mart,Vanaja Agencies MT_D-Mart,MT,Customer Code,Confirmed,Source Status=Inactive
1102455,"H&B Stores Ltd- Ashoka1 Mall, Hyderabad",Telangana,South-2,Telangana,,H&B Stores Limited,H&B Stores Limited,MT,Customer Code,Confirmed,
1102713,T2IV-STORE Bodhan-TL,Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102714,T2IY-STORE Siddipet -TL,Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102715,T2JT-STORE Karimnagar-TL,Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102716,T2MZ-STORE Hyderabad Rangareddy,Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102745,T2JS-STORE Adilabad-Telangana,Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102754,T2IX-STORE Nalgonda Naketpally -TG,Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102755,T2IW-STORE Mahabubnagar-TG,Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102842,T2IZ-STORE Suryapet Telangana.,Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102856,"T2NV-STORE Nizamabad Sarangapur,Telangana",Telangana,South-2,Telangana,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102881,Avenue E Commerce Ltd_Pedda Amberpet FC,Telangana,South-2,Telangana,,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,
1102988,S0IL-RRL VF TN Shamshabad,Telangana,South-2,Telangana,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1103456,TB19-YS Tower-Khammam-TG,Telangana,South-2,Telangana,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103457,TI67-Dr Nandans Property-Mahbubnagar-TG,Telangana,South-2,Telangana,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103458,"2949-Blue Whale Palace, Miryalaguda-Miryalguda-TG",Telangana,South-2,Telangana,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
